MN_No,MA_No,Pali_Chunk_ID,Han_Seg_ID,Mapping_Quality,Han_Fanout,Confidence_Tier,Emb_Sim_Combined,Lex_Overlap,Hyb_Similarity,P_Char_Len,H_Char_Len,Div_Score,Div_Type,Div_Confidence,Missing_Term_Score,Len_Asymmetry,Emb_Z,Sutta_Emb_Mean,Sutta_Emb_Std,Missing_Terms,Present_Terms,Pali_Text,Han_Text
135,170,MN.135.c036,MA.170.53,TRUE_PAIR,1,3,0.2771,0.05,0.1863,264,319,0.6758,SEMANTIC_DRIFT,MEDIUM,0.625,-0.273,-0.841,0.2245,0.0625,tena|kayassa|param|sace|hoti,bheda|marana|yattha,so tena kammena evaṃ samattena evaṃ samādinnena kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati no ce kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati sace manussattaṃ āgacchati yattha yattha paccājāyati duppañño hoti,摩納 何因 何緣男子女人生卑賤族 若有男子女人憍慠大慢 彼可敬不敬 可重不重 可貴不貴 可奉不奉 可供養不供養 可與道不與道 可與坐不與坐 可叉手向禮拜問訊不叉手向禮拜問訊 彼受此業 作具足已 身壞命終 必至惡處 生地獄中 來生人間 生卑賤族 所以者何 此道受生卑賤族 謂男子女人憍慠大慢 摩納 當知此業有如是報也 摩納 何因 何緣男子女人生尊貴族 若有男子女人不憍慠大慢 彼可敬而敬 可重而重 可貴而貴 可奉事而奉事 可供養而供養 可與道而與道 可與坐而與坐 可叉手向禮拜問訊而叉手向禮拜問訊 彼受此業 作具足已 身壞命終 必昇善處 生於天中 來生人間 生尊貴族 所以者何 此道受生尊貴族 謂男子女
135,170,MN.135.c037,MA.170.54,TRUE_PAIR,1,2,0.3456,0.0,0.2074,314,299,0.7213,SEMANTIC_DRIFT,MEDIUM,0.8571,0.071,-1.937,0.2245,0.0625,patipada|samanam|brahmanam|upasankamitva|hoti|bhante,yadidam,duppaññasaṃvattanikā esā māṇava paṭipadā yadidaṃ samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā na paripucchitā hoti kiṃ bhante kusalaṃ kiṃ akusalaṃ kiṃ sāvajjaṃ kiṃ anavajjaṃ kiṃ sevitabbaṃ kiṃ na sevitabbaṃ kiṃ me karīyamānaṃ dīgharattaṃ ahitāya dukkhāya hoti kiṃ vā pana me karīyamānaṃ dīgharattaṃ hitāya s,摩納 何因 何緣男子女人無有財物 若有男子女人不作施主 不行布施 彼不施與沙門 梵志 貧窮 孤獨 遠來乞者飲食 衣被 華鬘 塗香 屋舍 床榻 明燈 給使 彼受此業 作具足已 身壞命終 必至惡處 生地獄中 來生人間 無有財物 所以者何 此道受無財物 謂男子女人不作施主 不行布施 摩納 當知此業有如是報也 摩納 何因 何緣男子女人多有財物 若有男子女人作施主 行布施 彼施與沙門 梵志 貧窮 孤獨 遠來乞者飲食 衣被 花鬘 塗香 屋舍 床榻 明燈 給使 彼受此業 作具足已 身壞命終 必昇善處 生於天中 來生人間 多有財物 所以者何 此道受多有財物 謂男子女人作施主 行布施 摩納 當知此業有如是報也
135,170,MN.135.c038,MA.170.55,TRUE_PAIR,1,2,0.3619,0.0,0.2171,305,125,0.7981,SEMANTIC_DRIFT,HIGH,1.0,1.287,-2.198,0.2245,0.0625,idha|ekacco|puriso|samanam|brahmanam|upasankamitva|hoti|bhante,,idha pana māṇava ekacco itthī vā puriso vā samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā paripucchitā hoti kiṃ bhante kusalaṃ kiṃ akusalaṃ kiṃ sāvajjaṃ kiṃ anavajjaṃ kiṃ sevitabbaṃ kiṃ na sevitabbaṃ kiṃ me karīyamānaṃ dīgharattaṃ ahitāya dukkhāya hoti kiṃ vā pana me karīyamānaṃ dīgharattaṃ hitāya sukhāya ho,摩納 何因 何緣男子女人有惡智慧 若有男子女人不數數往詣彼問事 彼若有名德沙門 梵志 不往詣彼 隨時問義 諸尊 何者為善 何者不善 何者為罪 何者非罪 何者為妙 何者不妙 何者為白 何者為黑 白黑從何生 何義現世報 何義後世報 設問不行 彼受此業 作
135,170,MN.135.c041,MA.170.57,TRUE_PAIR,1,3,0.2421,0.0,0.1453,247,92,0.8507,SEMANTIC_DRIFT,HIGH,1.0,1.425,-0.282,0.2245,0.0625,patipada|upaneti,,iti kho māṇava appāyukasaṃvattanikā paṭipadā appāyukattaṃ upaneti dīghāyukasaṃvattanikā paṭipadā dīghāyukattaṃ upaneti bavhābādhasaṃvattanikā paṭipadā bavhābādhattaṃ upaneti appābādhasaṃvattanikā paṭipadā appābādhattaṃ upaneti dubbaṇṇasaṃvattanikā,生 何義現世報 何義後世報 問已能行 彼受此業 作具足已 身壞命終 必昇善處 生於天中 來生人間 有善智慧 所以者何 此道受善智慧 謂男子女人能數數往詣彼問事 摩納 當知此業有如是報也
135,170,MN.135.c046,MA.170.60,TRUE_PAIR,1,3,0.2369,0.0,0.1421,71,26,0.5964,UNCERTAIN,MEDIUM,0.1429,1.449,-0.198,0.2245,0.0625,gotamo,upasakam|dharetu|ajjatagge|panupetam|saranam,upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ saraṇaṃ gata nti,佛說如是 鸚鵡摩納都提子及無量眾 聞佛所說 歡喜奉行
136,171,MN.136.c001,MA.171.2,TRUE_PAIR,1,2,0.3242,0.0,0.1945,300,20,0.8703,OMISSION,HIGH,1.0,3.907,-0.608,0.2754,0.0802,ekam|bhagava|viharati|tena|samayena|ayasma|upasankamitva|saddhim,,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho pana samayena āyasmā samiddhi araññakuṭikāyaṃ viharati atha kho potaliputto paribbājako jaṅghāvihāraṃ anucaṅkamamāno anuvicaramāno yenāyasmā samiddhi tenupasaṅkami upasaṅkamitvā āyasmatā samiddhinā saddhiṃ sammodi,爾時 尊者三彌提亦遊王舍城 住無事禪屋中
136,171,MN.136.c002,MA.171.5,TRUE_PAIR,1,2,0.2961,0.0,0.1777,273,47,0.8328,OMISSION,HIGH,0.8889,2.538,-0.258,0.2754,0.0802,sammodaniyam|katham|saraniyam|vitisaretva|nisinno|etadavoca|avuso|sacca,ekamantam,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinno kho potaliputto paribbājako āyasmantaṃ samiddhiṃ etadavoca sammukhā metaṃ āvuso samiddhi samaṇassa gotamassa sutaṃ sammukhā paṭiggahitaṃ moghaṃ kāyakammaṃ moghaṃ vacīkammaṃ manokammameva sacca nti,異學哺羅陀子便問曰 賢三彌提 我面從沙門瞿曇聞 面從沙門瞿曇受 身 口業虛妄 唯意業真諦 或有
136,171,MN.136.c003,MA.171.7,TRUE_PAIR,1,2,0.3572,0.1364,0.2689,282,58,0.8059,OMISSION,MEDIUM,1.0,2.282,-1.02,0.2754,0.0802,atthi|kinci|avuso|bhagavantam|sadhu|bhagavato|bhagava|sacca,,atthi ca sā samāpatti yaṃ samāpattiṃ samāpanno na kiñci vediyatī ti mā hevaṃ āvuso potaliputta avaca mā hevaṃ āvuso potaliputta avaca mā bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ na hi bhagavā evaṃ vadeyya moghaṃ kāyakammaṃ moghaṃ vacīkammaṃ manokammameva sacca nti,尊者三彌提告曰 賢哺羅陀子 汝莫作是說 莫誣謗世尊 誣謗世尊者為不善也 世尊不如是說 賢哺羅陀子 世尊無量方便說 若
136,171,MN.136.c004,MA.171.8,TRUE_PAIR,1,3,0.2365,0.0,0.1419,261,44,0.891,OMISSION,HIGH,1.0,2.568,0.485,0.2754,0.0802,atthi|avuso|kinci|ettha|mayam|bhikkhu|nama,,atthi ca kho sā āvuso samāpatti yaṃ samāpattiṃ samāpanno na kiñci vediyatī ti kīvaciraṃ pabbajitosi āvuso samiddhī ti na ciraṃ āvuso tīṇi vassānī ti ettha dāni mayaṃ there bhikkhū kiṃ vakkhāma yatra hi nāma evaṃnavo bhikkhu satthāraṃ parirakkhitabbaṃ maññissati,故作業 作已成者 我說無不受報 或現世受 或後世受 若不故作業 作已成者 我不說必受報也
136,171,MN.136.c005,MA.171.9,TRUE_PAIR,1,3,0.274,0.0,0.1644,168,64,0.7768,SEMANTIC_DRIFT,HIGH,0.8,1.392,0.018,0.2754,0.0802,avuso|katva|vacaya|manasa,kayena,sañcetanikaṃ āvuso samiddhi kammaṃ katvā kāyena vācāya manasā kiṃ so vediyatī ti sañcetanikaṃ āvuso potaliputta kammaṃ katvā kāyena vācāya manasā dukkhaṃ so vediyatī ti,異學哺羅陀子至再三語尊者三彌提曰 賢三彌提 我面從沙門瞿曇聞 面從沙門瞿曇受 身 口業虛妄 唯意業真諦 或有定 比丘入彼定無所覺
136,171,MN.136.c006,MA.171.10,TRUE_PAIR,1,3,0.2235,0.0,0.1341,282,105,0.7456,SEMANTIC_DRIFT,HIGH,0.625,1.425,0.648,0.2754,0.0802,bhasitam|ayasma|anando|upasankamitva|saddhim,ayasmato|neva|utthayasana,atha kho potaliputto paribbājako āyasmato samiddhissa bhāsitaṃ neva abhinandi nappaṭikkosi anabhinanditvā appaṭikkositvā uṭṭhāyāsanā pakkāmi atha kho āyasmā samiddhi acirapakkante potaliputte paribbājake yenāyasmā ānando tenupasaṅkami upasaṅkamitvā āyasmatā ānandena saddhiṃ sammodi,尊者三彌提亦再三告曰 賢哺羅陀子 汝莫作是說 莫誣謗世尊 誣謗世尊者為不善也 世尊不如是說 賢哺羅陀子 世尊無量方便說 若故作業 作已成者 我說無不受報 或現世受 或後世受 若不故作業 作已成者 我不說必受報也
136,171,MN.136.c007,MA.171.14,TRUE_PAIR,1,3,0.2516,0.0,0.1509,198,58,0.8311,OMISSION,HIGH,0.9091,1.771,0.297,0.2754,0.0802,sammodaniyam|katham|saraniyam|vitisaretva|ekamantam|nisinno|ayasma|ahosi,ayasmato,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinno kho āyasmā samiddhi yāvatako ahosi potaliputtena paribbājakena saddhiṃ kathāsallāpo taṃ sabbaṃ āyasmato ānandassa ārocesi,尊者三彌提答曰 賢哺羅陀子 我於此法 律學道未久 始三年耳 於是 異學哺羅陀子便作是念 年少比丘尚能護師 況復舊學上
136,171,MN.136.c008,MA.171.15,TRUE_PAIR,1,2,0.2831,0.0,0.1699,272,30,0.8653,OMISSION,HIGH,0.9286,3.181,-0.096,0.2754,0.0802,vutte|ayasma|anando|etadavoca|atthi|avuso|bhagavantam|yena,byakarissati,evaṃ vutte āyasmā ānando āyasmantaṃ samiddhiṃ etadavoca atthi kho idaṃ āvuso samiddhi kathāpābhataṃ bhagavantaṃ dassanāya āyāmāvuso samiddhi yena bhagavā tenupasaṅkamissāma upasaṅkamitvā etamatthaṃ bhagavato ārocessāma yathā no bhagavā byākarissati tathā naṃ dhāressāmā ti,上尊人耶 於是 異學哺羅陀子聞尊者三彌提所說 不是不非 即從
136,171,MN.136.c009,MA.171.16,TRUE_PAIR,1,3,0.1967,0.0,0.118,195,7,0.9213,OMISSION,HIGH,1.0,4.8,0.982,0.2754,0.0802,ayasma|ayasmato|anando|yena|bhagava|tenupasankamimsu|upasankamitva|bhagavantam,,evamāvuso ti kho āyasmā samiddhi āyasmato ānandassa paccassosi atha kho āyasmā ca ānando āyasmā ca samiddhi yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdiṃsu,座起 奮頭而去
136,171,MN.136.c010,MA.171.17,TRUE_PAIR,1,2,0.3297,0.0,0.1978,297,63,0.8213,OMISSION,HIGH,0.9286,2.237,-0.677,0.2754,0.0802,ekamantam|nisinno|ayasma|anando|ahosi|saddhim|sabbam|bhagavato,ayasmato,ekamantaṃ nisinno kho āyasmā ānando yāvatako ahosi āyasmato samiddhissa potaliputtena paribbājakena saddhiṃ kathāsallāpo taṃ sabbaṃ bhagavato ārocesi evaṃ vutte bhagavā āyasmantaṃ ānandaṃ etadavoca dassanampi kho ahaṃ ānanda potaliputtassa paribbājakassa nābhijānāmi kuto panevarūpaṃ kathāsallāpaṃ,彼時 尊者大周那去尊者三彌提晝行坐處不遠 於是 尊者大周那謂尊者三彌提與異學哺羅陀子所共論者 彼盡誦習 善受持已 即從座起 往
136,171,MN.136.c011,MA.171.18,TRUE_PAIR,1,2,0.3765,0.0435,0.2433,260,43,0.7454,OMISSION,HIGH,0.7273,2.596,-1.261,0.2754,0.0802,imina|vutte|ayasma|udayi|sace|bhante|bhasitam|kinci,ananda|bhagavantam|etadavoca,iminā ca ānanda samiddhinā moghapurisena potaliputtassa paribbājakassa vibhajjabyākaraṇīyo pañho ekaṃsena byākato ti evaṃ vutte āyasmā udāyī bhagavantaṃ etadavoca sace pana bhante āyasmatā samiddhinā idaṃ sandhāya bhāsitaṃ yaṃ kiñci vedayitaṃ taṃ dukkhasmi nti,詣尊者阿難所 共相問訊 却坐一面 謂尊者三彌提與異學哺羅陀子所共論者 盡向尊者阿難說之
136,171,MN.136.c014,MA.171.20,TRUE_PAIR,1,2,0.3858,0.0526,0.2525,292,29,0.7977,OMISSION,MEDIUM,0.875,3.332,-1.377,0.2754,0.0802,byakaramano|samma|byakareyya|bala|tathagatassa|sace|tumhe,ananda,evaṃ byākaramāno kho ānanda samiddhi moghapuriso potaliputtassa paribbājakassa sammā byākaramāno byākareyya api ca ānanda ke ca aññatitthiyā paribbājakā bālā abyattā ke ca tathāgatassa mahākammavibhaṅgaṃ jānissanti sace tumhe ānanda suṇeyyātha tathāgatassa mahākammavibhaṅgaṃ vibhajantassā ti,於是 尊者阿難 尊者大周那共往詣佛 尊者大周那稽首佛足 却
136,171,MN.136.c015,MA.171.21,TRUE_PAIR,1,2,0.3915,0.0455,0.2531,248,17,0.801,OMISSION,HIGH,0.8889,3.867,-1.448,0.2754,0.0802,bhagava|bhagavato|sutva|bhikkhu|tena|bhante|ayasma|anando,etadavoca,etassa bhagavā kālo etassa sugata kālo yaṃ bhagavā mahākammavibhaṅgaṃ vibhajeyya bhagavato sutvā bhikkhū dhāressantī ti tena hānanda suṇāhi sādhukaṃ manasi karohi bhāsissāmī ti evaṃ bhante ti kho āyasmā ānando bhagavato paccassosi bhagavā etadavoca,坐一面 尊者阿難稽首佛足 却住一面
136,171,MN.136.c016,MA.171.22,TRUE_PAIR,1,3,0.237,0.0435,0.1596,270,21,0.8108,OMISSION,HIGH,0.7143,3.684,0.479,0.2754,0.0802,katame|ekacco|puggalo|idha|hoti,ananda|idhananda,cattārome ānanda puggalā santo saṃvijjamānā lokasmiṃ katame cattāro idhānanda ekacco puggalo idha pāṇātipātī hoti adinnādāyī hoti kāmesumicchācārī hoti musāvādī hoti pisuṇavāco hoti pharusavāco hoti samphappalāpī hoti abhijjhālu hoti byāpannacitto hoti micchādiṭṭhi hoti,彼時 尊者阿難語曰 賢者大周那 可說 可說
136,171,MN.136.c017,MA.171.23,TRUE_PAIR,1,3,0.2117,0.0,0.127,282,19,0.9153,OMISSION,HIGH,1.0,3.892,0.795,0.2754,0.0802,kayassa|bheda|param|marana|idha|ekacco|puggalo|hoti,,so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati idha panānanda ekacco puggalo idha pāṇātipātī hoti adinnādāyī hoti kāmesumicchācārī hoti musāvādī hoti pisuṇavāco hoti pharusavāco hoti samphappalāpī hoti abhijjhālu hoti byāpannacitto hoti micchādiṭṭhi hoti,於是 世尊問曰 阿難 周那比丘欲說何事
136,171,MN.136.c018,MA.171.24,TRUE_PAIR,1,3,0.222,0.0,0.1332,353,44,0.8898,OMISSION,HIGH,0.9286,3.004,0.666,0.2754,0.0802,kayassa|bheda|param|marana|sugatim|saggam|lokam|ekacco,idhananda,so kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati idhānanda ekacco puggalo idha pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato hoti musāvādā paṭivirato hoti pisuṇāya vācāya paṭivirato hoti pharusāya vācāya paṭivirato hoti samphappalāpā paṭivirato hoti a,尊者阿難白曰 世尊 今自當聞 於是 尊者大周那謂尊者三彌提與異學哺羅陀子所共論者盡向佛說
136,171,MN.136.c019,MA.171.25,TRUE_PAIR,1,3,0.2159,0.0,0.1295,358,33,0.9136,OMISSION,HIGH,1.0,3.439,0.742,0.2754,0.0802,kayassa|bheda|param|marana|sugatim|saggam|lokam|idha,,so kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati idha panānanda ekacco puggalo idha pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato hoti musāvādā paṭivirato hoti pisuṇāya vācāya paṭivirato hoti pharusāya vācāya paṭivirato hoti samphappalāpā paṭivirato h,世尊聞已 告曰 阿難 看三彌提比丘癡人無道 所以者何 異學哺羅陀子
136,171,MN.136.c020,MA.171.26,TRUE_PAIR,1,3,0.2217,0.0,0.133,535,17,0.9113,OMISSION,HIGH,1.0,4.976,0.67,0.2754,0.0802,kayassa|bheda|param|marana|idhananda|ekacco|samano|brahmano,,so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati idhānanda ekacco samaṇo vā brāhmaṇo vā ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpaṃ cetosamādhiṃ phusati yathāsamāhite citte dibbena cakkhunā visuddhena atikkantamānusakena amu,問事不定 而三彌提比丘癡人一向答也
136,171,MN.136.c021,MA.171.27,TRUE_PAIR,1,3,0.2015,0.0,0.1209,220,32,0.8454,OMISSION,HIGH,0.7778,2.781,0.922,0.2754,0.0802,evamaha|kira|idha|kayassa|bheda|param|marana,atthi|puggalam,so evamāha atthi kira bho pāpakāni kammāni atthi duccaritassa vipāko amāhaṃ puggalaṃ addasaṃ idha pāṇātipātiṃ adinnādāyiṃ pe micchādiṭṭhiṃ kāyassa bhedā paraṃ maraṇā passāmi apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapanna nti,尊者阿難白曰 世尊 若三彌提比丘因此事說 所有覺者是苦 當何咎耶
136,171,MN.136.c022,MA.171.28,TRUE_PAIR,1,2,0.2969,0.0,0.1781,215,196,0.7107,SEMANTIC_DRIFT,MEDIUM,0.75,0.133,-0.268,0.2754,0.0802,evamaha|kayassa|bheda|param|marana|tesam,kira|samma,so evamāha yo kira bho pāṇātipātī adinnādāyī pe micchādiṭṭhi sabbo so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati ye evaṃ jānanti te sammā jānanti ye aññathā jānanti micchā tesaṃ ñāṇa nti,世尊呵尊者阿難曰 看 阿難比丘亦復無道 阿難 此三彌提癡人 彼異學哺羅陀子盡問三覺 樂覺 苦覺 不苦不樂覺 阿難 若三彌提癡人為異學哺羅陀子所問 如是答者 賢哺羅陀子 若故作樂業 作已成者 當受樂報 若故作苦業 作已成者 當受苦報 若故作不苦不樂業 作已成者 當受不苦不樂報 阿難 若三彌提癡人為異學哺羅陀子所問 如是答者 異學哺羅陀子眼尚不敢視三彌提癡人 況復能問如是事耶 阿難 若汝從世尊
136,171,MN.136.c023,MA.171.29,TRUE_PAIR,1,3,0.1303,0.0,0.0782,141,18,0.9469,SEMANTIC_DRIFT,HIGH,1.0,2.97,1.81,0.2754,0.0802,tassa|tattha,,iti so yadeva tassa sāmaṃ ñātaṃ sāmaṃ diṭṭhaṃ sāmaṃ viditaṃ tadeva tattha thāmasā parāmāsā abhinivissa voharati idameva saccaṃ moghamañña nti,分別大業經者 於如來倍復增上心靖得喜
136,171,MN.136.c026,MA.171.31,TRUE_PAIR,1,3,0.1921,0.0,0.1153,202,24,0.8959,OMISSION,HIGH,0.9091,3.073,1.039,0.2754,0.0802,kira|kayassa|bheda|param|marana|sugatim|saggam|lokam,evamaha,so evamāha yo kira bho pāṇātipātī adinnādāyī pe micchādiṭṭhi sabbo so kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati ye evaṃ jānanti te sammā jānanti ye aññathā jānanti micchā tesaṃ ñāṇa nti,世尊告曰 阿難 諦聽 善思念之 我當為汝具分別說
136,171,MN.136.c027,MA.171.32,TRUE_PAIR,1,3,0.127,0.0,0.0762,141,19,0.9456,SEMANTIC_DRIFT,HIGH,1.0,2.892,1.851,0.2754,0.0802,tassa|tattha,,iti so yadeva tassa sāmaṃ ñātaṃ sāmaṃ diṭṭhaṃ sāmaṃ viditaṃ tadeva tattha thāmasā parāmāsā abhinivissa voharati idameva saccaṃ moghamañña nti,尊者阿難白曰 唯然 時 諸比丘受教而聽
136,171,MN.136.c030,MA.171.34,TRUE_PAIR,1,2,0.3152,0.0,0.1891,228,47,0.6883,OMISSION,HIGH,0.4615,2.278,-0.496,0.2754,0.0802,evamaha|kira|idha|kayassa|param|lokam,atthi|puggalam|pativiratam|bheda|marana,so evamāha atthi kira bho kalyāṇāni kammāni atthi sucaritassa vipāko amāhaṃ puggalaṃ addasaṃ idha pāṇātipātā paṭivirataṃ adinnādānā paṭivirataṃ pe sammādiṭṭhiṃ kāyassa bhedā paraṃ maraṇā passāmi sugatiṃ saggaṃ lokaṃ upapanna nti,阿難 若有一不離殺 不與取 邪婬 妄言乃至耶 若所見所知極力捫摸 一向著說 此是真諦 餘皆虛妄
136,171,MN.136.c031,MA.171.35,TRUE_PAIR,1,2,0.4407,0.0952,0.3025,223,229,0.5444,PARALLEL,MEDIUM,0.4615,-0.038,-2.061,0.2754,0.0802,kira|pativirato|sammaditthi|kayassa|param|tesam,evamaha|bheda|marana|sugatim|saggam,so evamāha yo kira bho pāṇātipātā paṭivirato adinnādānā paṭivirato pe sammādiṭṭhi sabbo so kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati ye evaṃ jānanti te sammā jānanti ye aññathā jānanti micchā tesaṃ ñāṇa nti,阿難 若有一離殺 不與取 邪婬 妄言乃至邪見 此離 護已 身壞命終 生惡處地獄中者 若有沙門 梵志得天眼 成就天眼而見彼 見已 作是念 無身妙行 亦無身妙行報 無口 意妙行 亦無口 意妙行報 所以者何 我見彼離殺 不與取 邪婬 妄言乃至邪見 此離 護已 身壞命終 生惡處地獄中 若更有如是比離殺 不與取 邪婬 妄言乃至邪見 此離 護者 彼一切身壞命終 亦生惡處地獄中 如是見者 則為正見 異是見者 則彼智趣耶 若所見所知極力捫摸 一向著說 此是真諦 餘皆虛妄
136,171,MN.136.c035,MA.171.38,TRUE_PAIR,1,2,0.3842,0.0909,0.2669,236,165,0.6254,PARALLEL,MEDIUM,0.6,0.516,-1.357,0.2754,0.0802,kira|pativirato|sammaditthi|kayassa|param|tesam,evamaha|bheda|marana|samma,so evamāha yo kira bho pāṇātipātā paṭivirato adinnādānā paṭivirato pe sammādiṭṭhi sabbo so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati ye evaṃ jānanti te sammā jānanti ye aññathā jānanti micchā tesaṃ ñāṇa nti,邪見 此不離 不護已 身壞命終 生善處天中 我聽彼也 若作是說 若更有如是比不離殺 不與取 邪婬 妄言 乃至邪見 此不離 不護者 彼一切身壞命終 亦生善處天中 者 我不聽彼 若作是說 如是見者 則為正見 異是見者 則彼智趣邪 者 我不聽彼 若所見所知極力捫摸 一向著說 此是真諦 餘皆虛妄者 我不聽彼 所以者何 阿難 如來知彼人異
136,171,MN.136.c050,MA.171.47,TRUE_PAIR,1,2,0.326,0.0,0.1956,245,105,0.7642,SEMANTIC_DRIFT,HIGH,0.8462,1.222,-0.631,0.2754,0.0802,tena|kayassa|param|idha|pativirato|hoti|sammaditthi|tassa,bheda|marana,tena so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati yañca kho so idha pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti pe sammādiṭṭhi hoti tassa diṭṭheva dhamme vipākaṃ paṭisaṃvedeti upapajja vā apare vā pariyāye,復次 有四種人 或有人無有似有 或有似無有 或無有似無有 或有似有 阿難 猶如四種㮈 或㮈不熟似熟 或熟似不熟 或不熟似不熟 或熟似熟 如是 阿難 四種㮈喻人 或有人無有似有 或有似無有 或無有似無有 或有似有
136,171,MN.136.c051,MA.171.48,TRUE_PAIR,1,3,0.2633,0.1111,0.2024,235,23,0.6625,UNCERTAIN,MEDIUM,0.3,3.353,0.151,0.2754,0.0802,bhagava|ayasma|bhagavato,ananda|atthi|idamavoca|attamano|anando,iti kho ānanda atthi kammaṃ abhabbaṃ abhabbābhāsaṃ atthi kammaṃ abhabbaṃ bhabbābhāsaṃ atthi kammaṃ bhabbañceva bhabbābhāsañca atthi kammaṃ bhabbaṃ abhabbābhāsa nti idamavoca bhagavā attamano āyasmā ānando bhagavato bhāsitaṃ abhinandīti,佛說如是 尊者阿難及諸比丘 聞佛所說 歡喜奉行
137,163,MN.137.c001,MA.163.2,TRUE_PAIR,1,2,0.3833,0.2083,0.3133,291,59,0.7068,OMISSION,MEDIUM,0.75,2.302,-0.868,0.3091,0.0856,ekam|bhagava|viharati|bhikkhu|bhagavato|paccassosum,amantesi|etadavoca,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme tatra kho bhagavā bhikkhū āmantesi bhikkhavo ti bhadante ti te bhikkhū bhagavato paccassosuṃ bhagavā etadavoca saḷāyatanavibhaṅgaṃ vo bhikkhave desessāmi taṃ suṇātha sādhukaṃ manasi karotha bhāsissāmī ti,爾時 世尊告諸比丘 我當為汝說法 初妙 中妙 竟亦妙 有義有文 具足清淨 顯現梵行 謂分別六處經 諦聽 諦聽 善思念之
137,163,MN.137.c002,MA.163.3,TRUE_PAIR,1,2,0.3334,0.0938,0.2376,463,15,0.8479,OMISSION,MEDIUM,1.0,4.948,-0.284,0.3091,0.0856,bhante|bhikkhu|bhagavato|paccassosum|bhagava|etadavoca|nissaya,,evaṃ bhante ti kho te bhikkhū bhagavato paccassosuṃ bhagavā etadavoca cha ajjhattikāni āyatanāni veditabbāni cha bāhirāni āyatanāni veditabbāni cha viññāṇakāyā veditabbā cha phassakāyā veditabbā aṭṭhārasa manopavicārā veditabbā chattiṃsa sattapadā veditabbā tatra idaṃ nissāya idaṃ pajahatha tayo sat,時 諸比丘白曰 世尊 唯當受教
137,163,MN.137.c007,MA.163.6,TRUE_PAIR,1,3,0.1775,0.0,0.1065,129,10,0.929,SEMANTIC_DRIFT,HIGH,1.0,3.689,1.538,0.3091,0.0856,cakkhuna|upavicarati,,cakkhunā rūpaṃ disvā somanassaṭṭhānīyaṃ rūpaṃ upavicarati domanassaṭṭhānīyaṃ rūpaṃ upavicarati upekkhāṭṭhānīyaṃ rūpaṃ upavicarati,方 是謂分別六處經事
137,163,MN.137.c010,MA.163.8,TRUE_PAIR,1,3,0.2493,0.1111,0.194,207,52,0.8445,OMISSION,MEDIUM,1.0,1.993,0.699,0.3091,0.0856,upekkha|tattha,,cha gehasitāni somanassāni cha nekkhammasitāni somanassāni cha gehasitāni domanassāni cha nekkhammasitāni domanassāni cha gehasitā upekkhā cha nekkhammasitā upekkhā tattha katamāni cha gehasitāni somanassāni,三十六刀當知內者 此何因說 有六喜依著 有六喜依無欲 有六憂依著 有六憂依無欲 有六捨依著 有六捨依無欲
